id,MR,Rsq,E1,Px1,Py1,Pz1,E2,Px2,Py2,Pz2,HT,MET,nBJets
5847,220.839,0.0265044,115.749,67.5817,84.2164,39.9298,107.446,-21.2746,-82.9406,-64.2444,193.606,10.8424,0
1767,736.796,0.00313685,592.166,90.0778,26.0901,-584.591,266.444,-68.413,-17.3477,219.253,210.829,18.2175,0
7285,,0.0339563,136.265,-100.461,-33.415,-84.9277,162.203,97.6049,11.6415,-128.165,204.169,15.1274,0
5949,192.914,0.0273937,102.287,26.8252,-85.0504,-46.7594,92.7377,-15.0853,75.1318,51.4026,165.812,11.3872,0
6707,335.331,0.0144904,380.391,66.6067,-72.8752,305.373,104.961,-72.0071,55.3407,-47.1225,292.295,16.1074,0
10032,342.641,0.0291737,781.171,85.9577,-117.861,-761.052,91.8619,-30.9181,78.5755,-34.3524,234.513,23.0278,0
2827,,0.00724324,486.445,35.6324,-128.659,467.573,101.402,-36.4871,92.2346,-13.8402,232.692,10.12,0
3226,348.094,0.00703539,125.84,-109.801,3.82225,58.0203,284.761,82.2317,-12.5563,-271.818,193.052,8.55439,0
738,232.862,0.0147189,349.308,58.5494,90.5073,-331.943,132.897,-67.2408,-70.3302,-88.0788,205.096,8.5862,0
4102,339.006,0.0321236,,52.5853,159.777,57.7401,165.812,-49.9349,-156.7,-8.69168,337.367,22.461,0
8796,309.967,0.0475145,137.431,-111.659,-36.9424,68.7658,561.614,77.1851,20.0547,550.746,223.79,39.013,0
11305,326.117,0.020157,380.184,-112.11,-6.08216,-362.025,102.175,99.387,8.01724,10.7446,211.985,19.0708,0
10107,519.684,0.00494248,224.005,-36.5292,-65.1406,-210.339,348.569,18.6999,71.7702,293.952,258.595,16.0078,0
12391,277.485,0.020449,90.0678,-85.6599,17.8649,11.2189,321.516,73.419,-15.4734,-312.478,162.535,18.194,0
1573,216.734,0.0989,150.459,-54.4374,-90.8465,-105.707,331.156,48.2759,52.0664,-323.379,176.911,44.4943,0
4239,193.416,0.136047,126.082,36.153,-92.9301,-75.8102,213.658,-62.8031,53.8862,-156.456,229.84,47.4699,0
4273,264.757,0.0189011,546.235,52.53,97.0465,534.816,125.553,-50.3895,-79.1897,80.0452,204.214,13.7389,0
7383,153.482,0.033797,135.964,-45.5009,-71.639,106.005,105.658,36.7127,57.8976,79.6545,153.424,10.5409,0
5682,157.805,0.0678387,136.173,0.0990776,92.3713,99.3921,100.07,-5.05051,-65.1932,75.0878,157.76,18.7165,0
3263,240.947,0.0111345,120.906,-117.205,15.1317,-14.2293,211.538,107.468,-19.0953,65.545,231.29,5.44174,0
10215,317.745,0.00941287,111.249,-86.3721,40.5451,54.4124,258.638,82.4306,-47.2625,-240.022,190.434,10.2652,0
365,249.08,0.0438947,187.552,-129.448,-89.8059,-100.58,84.234,76.3986,31.6628,-2.75096,240.249,17.2859,0
10559,246.288,0.0101089,475.615,-94.9516,33.4078,-464.562,136.93,88.7215,-39.5837,-94.3393,197.809,6.45576,0
6237,196.828,0.0673857,236.179,104.716,34.6965,-207.533,131.548,-78.173,-28.6559,-100.367,193.574,25.072,0
9660,,0.00134393,265.528,-125.776,1.21083,231.677,534.675,108.425,-37.5677,-522.017,240.531,6.56071,0
9961,244.039,0.0141189,133.55,-22.1295,75.9187,106.884,221.69,44.9662,-50.9789,-88.7071,257.363,12.6442,0
1872,186.164,0.0189019,101.165,-23.8533,-92.9125,-29.5946,137.735,3.26044,70.1499,-117.457,166.151,9.50087,0
6625,291.877,0.0281647,205.971,57.2142,112.416,-146.026,541.283,-54.4534,-107.499,-527.477,247.409,19.7326,0
11280,179.495,0.0417878,420.81,-85.1266,-35.2288,-410.405,415.772,83.8947,24.242,-406.225,179.455,15.6558,0
12523,314.8,0.0279385,358.406,-147.785,-38.4844,-317.183,642.453,143.385,13.2877,-624.062,300.678,20.1769,0
12545,153.203,0.0545461,703.279,50.1095,-60.2961,-698.832,531.52,-20.9074,70.8415,-526.244,152.262,18.0135,0
9336,574.511,0.000728092,139.89,-8.6062,71.8209,-119.205,641.392,28.7527,-56.9088,618.331,228.267,3.7907,0
7869,330.868,0.0433586,188.187,34.3833,112.778,119.535,164.004,-47.0645,-85.9208,-130.463,236.303,40.4088,0
800,229.593,0.0729588,212.495,-53.4482,117.406,-167.113,321.025,22.1368,-68.1734,-312.624,200.677,29.7235,0
2980,203.842,0.116033,,-105.509,69.6674,328.846,199.536,59.3354,-49.4558,183.767,203.678,38.1485,0
12206,351.305,0.00368568,126.035,-26.1267,-110.297,-49.0756,306.671,34.5498,67.5964,296.779,189.263,5.37519,0
11771,365.798,0.0310538,450.07,117.301,110.962,-419.579,167.123,-96.0904,-112.714,-76.2603,309.583,25.2368,0
6645,422.795,0.0144282,372.03,121.226,85.7683,340.635,135.119,-105.445,-55.2318,-62.5347,267.534,17.1256,0
362,,0.0550203,312.578,108.645,9.83565,292.577,208.155,-67.6775,-38.5445,192.716,186.974,19.8612,0
3521,321.327,0.0127332,414.299,-49.2367,134.389,388.36,1211.41,65.6956,-109.048,1193.59,335.363,10.8479,0
3769,,0.0214773,231.138,-131.062,32.2338,-187.028,470.86,130.508,10.8761,-452.023,265.928,12.6951,0
1341,168.999,0.0356267,106.007,77.8859,-48.3015,-52.5577,128.279,-71.609,11.35,-4.19143,212.96,10.1006,0
8900,207.141,0.0697383,158.668,-44.1535,-115.378,71.8509,78.7729,40.7237,66.4059,5.11905,210.269,23.9823,0
6516,281.658,0.0176679,131.839,45.539,-120.389,21.1924,163.456,-39.5189,120.252,-102.034,255.293,11.2448,0
4258,288.867,0.0568845,173.181,-153.723,-24.7063,14.4608,149.301,121.381,29.4636,76.5607,281.508,31.1675,0
8552,710.004,0.0284167,519.129,-305.681,-4.92666,-227.776,342.365,249.677,-45.0812,209.446,710.501,46.2496,0
12804,179.447,0.0797716,287.77,-89.9363,33.329,270.794,79.2934,55.4005,-27.8668,47.5018,157.928,26.6473,0
581,501.232,0.0130115,299.446,153.451,31.8125,253.206,210.863,-105.069,-31.5336,-177.975,266.412,21.3044,0
435,319.462,0.00688362,200.383,173.355,3.43797,99.8925,194.761,-142.318,-32.5015,92.3075,322.642,4.50831,0
1931,,0.0086063,,-80.9751,-42.0835,2.33247,430.394,73.6629,49.2586,-420.827,179.873,9.17158,0
2229,286.562,0.0347128,393.907,122.375,39.6799,-371.691,160.084,-107.811,-26.0517,-63.6903,263.01,22.433,0
10775,1531.18,0.000821094,,-33.0498,114.866,472.087,1248.05,46.9058,-60.6882,-1210.54,711.86,15.4949,0
6255,,0.0289771,418.767,-125.749,12.7305,-398.288,401.472,76.9536,-8.49584,-393.546,203.813,10.0292,0
4008,337.717,0.017859,,-56.0115,111.342,-88.1614,196.758,61.049,-103.079,147.835,246.039,16.1686,0
2105,,0.0533022,266.062,-93.3236,129.759,-211.686,179.641,78.5068,-112.721,-105.78,302.653,30.5417,0
4542,395.12,0.0101932,289.756,-39.8313,109.32,264.701,141.961,32.848,-100.027,-94.1251,221.633,13.7012,0
8041,623.296,0.00711448,316.049,-98.8096,76.8998,-289.56,308.48,79.3885,-50.7378,293.062,219.425,22.0278,0
5211,316.923,0.0115753,281.712,139.504,68.9577,-234.156,123.49,-106.337,-46.9135,-5.80777,275.346,9.94979,0
7491,377.88,0.00464166,94.9983,88.255,-11.2789,29.1704,520.395,-86.7303,-0.627336,-512.98,175.705,8.08381,0
3386,219.286,0.0672097,507.158,-101.918,59.859,492.679,416.324,78.9659,-63.0398,403.466,219.239,27.2857,0
3773,,0.00156216,83.5991,81.3071,-6.1882,14.8832,403.939,-80.9238,-2.10236,395.731,162.493,1.25185,0
9884,151.184,0.0216186,372.939,35.4882,-72.6359,-363.761,533.598,-26.2593,58.1219,-529.715,144.62,7.4772,0
11216,,0.0732205,750.627,-9.00471,91.0099,-744.979,536.457,15.1167,-65.0881,-532.204,158.275,19.9407,0
6722,270.815,0.0304181,104.57,-72.3817,-52.2054,49.9692,202.189,32.5642,66.3778,-187.299,163.18,26.1124,0
12720,543.084,0.00609517,,61.9071,20.4222,-256.282,278.999,-51.6053,-6.00192,274.051,287.014,27.612,0
875,215.67,0.0238567,232.429,38.2897,-101.067,205.167,231.227,-14.0335,106.674,203.91,215.67,10.8122,0
9107,404.177,0.00701874,282.664,-127.831,-11.3532,-251.347,147.287,97.9841,14.4804,108.082,227.383,9.49304,1
2561,,0.00753245,131.439,36.6662,-123.551,-16.2693,135.856,-36.1807,109.597,67.7604,244.292,4.10524,0
6607,333.439,0.0127796,93.5919,34.8172,-76.6671,39.8445,368.238,-4.54004,83.194,-358.537,167.52,16.9465,0
7880,201.3,0.0310515,113.068,10.0471,94.2219,-42.2381,142.594,-55.9805,-72.6649,33.7377,232.263,10.6091,1
6508,1401.85,0.00036204,874.363,-31.929,-105.956,-867.302,562.318,28.2776,93.911,553.57,208.739,6.46175,0
11,263.245,0.0029979,127.291,38.2994,-106.636,54.7642,318.248,-22.9467,95.2688,302.172,211.298,1.82343,0
11713,236.219,0.0475244,132.413,110.543,-57.3775,-8.48577,112.363,-107.36,30.5918,-3.53316,242.405,21.6208,0
10821,221.324,0.0302187,136.661,29.0665,100.3,84.7142,97.81,-15.0037,-94.613,-16.3375,200.222,13.8273,0
2802,,0.00295581,111.95,96.397,-47.9983,-26.0333,106.714,-89.3448,54.4956,13.7983,212.339,1.26715,0
10495,834.385,0.00638922,328.106,-18.8379,-149.64,-290.901,541.837,30.6914,78.8785,535.043,235.46,30.1035,0
7959,322.801,0.0170999,171.561,-114.239,12.7788,-22.1959,432.946,88.5974,-24.3719,-422.815,252.108,15.6671,0
2612,261.711,0.00514193,355.344,-52.7362,-55.5131,346.864,135.851,58.3984,47.9969,-4.49516,203.597,4.60077,0
12731,568.41,0.00334192,,-66.7008,-98.312,333.762,227.779,73.3362,47.6136,-209.979,206.24,11.3319,0
3203,,0.0412923,83.9226,28.8201,68.7984,-36.2998,209.487,-40.8589,-57.5216,151.698,215.052,25.8824,0
7934,209.13,0.0480364,516.606,73.4379,-65.7182,507.034,171.344,-59.1627,62.0261,147.371,184.267,21.369,0
10394,,0.001749,126.632,-107.519,-26.3118,-58.7304,124.127,96.0575,33.0279,69.1735,212.269,1.0437,0
761,230.406,0.0141617,163.044,68.8214,49.1271,-47.5423,384.767,-55.404,-62.9822,-375.053,216.586,8.13384,0
5472,332.622,0.00849478,476.507,68.232,36.8413,-469.949,80.1019,-66.4839,-34.2854,25.3206,152.347,12.3371,0
11520,,0.0308922,115.467,-35.7024,107.175,17.2739,262.74,61.5115,-89.3907,-237.773,221.475,22.9667,0
6277,441.554,0.0071533,775.176,-129.172,-91.9471,-758.571,93.8528,12.7781,91.2861,11.4487,250.731,8.57208,0
9317,323.384,0.0157888,,71.2383,-103.03,19.3505,350.668,-56.3164,99.7216,329.981,239.785,12.9966,0
11456,767.067,0.00354461,197.761,-33.1384,-107.426,-160.906,796.888,28.088,86.304,791.555,203.181,18.5666,0
9853,198.637,0.0337722,284.158,-94.827,40.1734,-254.249,345.863,84.2234,-38.3543,-332.91,205.018,12.944,0
11893,,0.0212293,129.604,101.824,57.9011,-52.1681,386.181,-75.8334,-50.7657,-375.048,208.393,17.248,0
7216,216.74,0.021238,274.234,59.4555,-17.3281,-267.005,213.163,-19.5814,-7.7645,36.6034,266.497,15.3378,0
11327,,0.139018,366.044,-33.6431,-58.8463,359.641,162.332,12.6507,14.2668,102.671,191.16,20.9581,0
7045,927.861,0.00326821,404.706,-54.9563,-133.123,-377.167,560.141,29.5995,79.7882,529.814,304.065,19.7132,0
12090,256.394,0.00800231,266.3,70.6894,-64.0178,248.283,89.2484,-86.8067,18.9718,-2.93147,184.225,5.4074,0
9927,284.938,0.0291434,229.469,94.1753,81.2384,191.344,95.9508,-64.4404,-55.3695,-40.5778,209.334,19.2546,0
6549,176.391,0.0333957,408.157,82.6529,-59.9395,-394.876,522.221,-18.8002,60.8165,-518.273,165.755,9.77617,0
1514,,0.0141613,301.86,137.438,-172.541,197.707,291.906,-145.293,152.492,-201.1,431.216,21.8283,0
9541,,0.0452548,273.435,6.37396,123.85,242.651,135.522,25.3108,-99.6895,87.2772,226.867,25.0599,0
8485,,0.0143765,722.787,-87.2966,114.634,669.431,127.852,53.5937,-79.7666,-82.1102,360.894,31.2042,0
7465,326.064,0.0402907,196.318,11.4524,-186.49,-41.8968,161.895,-19.5194,130.736,-91.7633,319.027,22.8409,0
11959,176.843,0.0245944,283.508,60.0946,17.0006,-276.245,119.224,-24.5509,18.8759,13.2678,178.304,10.6883,0
3114,,0.0140988,380.751,-12.1127,89.5215,-369.643,92.9551,-5.00473,-85.8153,32.7023,176.298,17.3759,0
6330,,0.0286486,581.762,143.558,35.0011,561.38,155.629,-112.219,-19.5384,103.178,261.67,18.8195,0
4149,236.185,0.041478,215.657,24.1975,81.3379,197.852,173.405,-37.8113,-68.9071,-19.1382,239.397,27.1546,0
2804,197.259,0.0395414,118.637,-96.7339,48.2616,46.1677,94.924,81.2695,-36.2317,29.9581,197.085,16.0643,0
7530,,0.0408463,659.819,86.7098,32.1353,-653.207,279.621,-68.7149,-15.2607,-270.5,162.862,12.8923,0
5476,,0.00669945,127.593,103.863,9.43094,-72.2408,325.699,-97.5556,2.89448,310.42,201.889,9.43389,0
8925,,0.0168959,359.48,132.14,-95.9645,-45.838,1086.39,-7.62857,114.142,-1080.29,378.433,26.4525,0
12813,247.125,0.0417766,95.7393,42.6009,84.3788,8.51726,215.527,-72.3871,-51.9812,-195.932,183.641,22.9602,1
1565,362.878,0.0249293,250.705,-18.1201,-106.362,-226.033,136.03,25.9479,92.5235,95.2121,203.987,30.122,0
5373,390.122,0.0386619,159.245,33.2126,149.498,34.1285,316.245,-21.4154,-93.4119,-300.692,248.978,38.9425,1
8115,334.798,0.0172525,259.379,6.05672,131.209,-222.078,120.469,-5.10189,-110.455,46.5911,241.922,14.7231,0
67,,0.0851477,163.248,-28.1738,-70.6552,-144.151,128.157,57.6377,30.533,-109.654,141.291,20.0611,0
12727,195.846,0.0102087,483.796,100.615,27.3929,472.099,380.503,-80.8444,-42.3678,369.043,195.551,3.94845,0
9250,480.319,0.0310238,123.442,-82.0977,-22.5757,-87.8834,596.764,37.2315,-27.0593,525.202,356.492,79.3697,1
2454,246.983,0.0514934,,-120.985,-5.24608,38.8618,183.424,106.429,-5.07741,148.767,227.649,26.096,0
5696,373.446,0.0233269,172.862,-142.766,79.9806,-53.4155,385.454,120.495,-64.1226,-359.815,300.138,20.0025,0
12167,171.307,0.0294766,171.262,-101.446,-13.0219,136.303,135.627,62.2198,12.9704,38.3412,222.087,10.4357,0
12679,519.075,0.000534796,128.492,92.0545,35.413,-79.9919,609.535,-88.6945,-25.8042,602.44,191.003,1.43726,0
11081,219.753,0.0538102,122.171,121.318,1.42348,-7.25934,111.404,-73.4011,-15.3693,80.6786,196.32,21.3725,0
10597,803.764,0.00152394,479.42,-124.973,-49.4802,455.664,339.801,95.9767,15.7602,-325,232.294,7.84069,0
3315,,0.0149057,157.711,47.1134,-142.607,43.3867,524.612,-39.6168,128.014,507.104,284.191,16.0238,0
4552,518.778,0.0103295,388.45,159.794,145.55,-16.8971,461.538,-146.181,-135.087,-407.268,445.68,13.863,0
12319,401.17,0.00558359,165.458,76.3042,-70.0571,128.153,250.917,-66.8192,52.31,-235.76,188.447,8.6786,0
3616,655.358,0.016236,654.147,-274.294,171.863,566.81,326.339,247.075,-124.772,136.574,609.039,21.3473,0
7887,238.102,0.0194212,291.501,48.8542,80.5306,275.735,99.9133,-57.4827,-73.1905,33.5212,187.256,11.1117,0
8290,193.452,0.00527402,130.182,31.1153,-123.179,25.7574,64.7244,-5.44988,62.4569,-13.7743,189.742,3.17055,0
5323,465.441,0.00734779,,-60.9224,70.0834,61.7656,584.675,1.72019,-77.7271,-579.396,170.607,14.1763,0
886,693.695,0.00133875,431.471,-98.4807,69.4282,407.323,284.868,98.069,-59.647,-260.164,245.599,5.67931,0
5516,223.704,0.0288169,139.77,-68.7791,-94.7393,-75.187,140.84,79.1674,70.2168,-90.5376,222.893,13.6375,0
11492,296.126,0.00195046,179.856,-31.0902,-120.46,-124.904,129.054,11.6656,115.677,54.0206,244.909,1.45875,0
8828,,0.0306987,337.108,-57.4505,-81.2386,-321.644,356.226,26.8055,79.5343,-346.004,183.43,10.4518,0
9160,225.511,0.0159603,418.47,-43.5477,-72.0182,-409.811,90.1443,29.208,71.2806,-44.8141,161.193,9.72206,0
4706,414.57,0.0115483,226.372,-197.316,18.9946,81.6666,347.654,177.908,-26.364,296.305,379.257,10.1316,0
4253,385.958,0.00814477,262.662,-111.922,74.9473,224.19,145.343,90.311,-50.249,-100.094,238.047,9.43175,0
467,,0.0055259,,-103.281,90.6653,-517.547,290.719,30.6833,-96.5511,246.238,240.241,20.8257,0
10709,410.652,0.00304334,240.988,-133.402,-97.1014,-46.9828,279.868,110.173,108.051,232.508,325.803,3.33596,0
6502,310.034,0.0108544,364.49,83.0337,-128.094,330.657,258.403,-90.3443,121.676,208.674,304.201,6.70259,0
3877,356.864,0.011835,271.867,-105.974,-62.7018,241.782,126.026,56.1768,87.2556,-69.5446,226.909,14.8437,0
12328,,0.05354,147.987,-42.9627,-135.062,-34.7565,308.07,25.3752,103.659,-288.501,248.45,38.1171,0
11125,314.462,0.0286359,,-145.001,-6.38785,-138.328,420.443,138.165,4.69413,-396.675,289.982,19.5369,0
3444,166.08,0.00953805,77.5134,-16.5204,-64.1166,39.1166,246.254,19.7348,59.7229,237.993,129.11,3.91123,0
6847,,0.0191029,137.666,102.107,86.0075,28.3309,424.964,-83.3785,-68.4804,-410.65,241.399,24.1695,0
7041,147.617,0.0332517,,69.7327,-37.5525,3.49037,69.6984,-51.1598,45.4253,3.04851,147.617,8.69398,0
2828,,0.0138202,174.973,69.4458,93.0738,129.64,165.654,-61.6914,-87.5298,-63.3301,261.767,10.0601,0
8536,941.002,0.00146032,261.104,42.735,156.368,202.244,911.695,-29.132,-151.336,-897.905,316.217,8.54398,0
2445,232.258,0.00826014,144.15,-91.257,59.7187,-93.7742,335.554,62.8477,-51.5731,-325.234,190.36,5.53214,0
439,345.744,0.0156951,355.233,-118.957,106.705,-314.084,826.947,101.323,-109.051,-813.265,308.659,12.4697,0
12445,204.514,0.018804,833.795,100.41,-16.659,-827.498,445.612,-91.1991,15.5583,-390.144,269.492,8.11345,0
9692,,0.00290743,154.237,11.0668,-121.382,44.6419,396.38,11.4267,118.308,377.61,262.818,2.48129,0
7976,,0.0397302,97.0706,88.8344,25.0245,27.1065,111.05,-46.3442,-56.4912,82.5108,165.361,13.2552,0
11797,,0.014909,163.528,-98.7479,65.6387,110.732,776.766,77.884,-42.5026,771.598,207.3,14.4629,1
4715,403.17,0.0156553,526.673,-115.024,33.3105,498.039,100.232,88.9213,-19.5955,-38.7058,218.434,21.256,0
1519,792.578,0.004742,582.333,145.787,138.891,-520.731,360.337,-135.58,-146.159,213.16,468.354,14.4243,0
9741,385.321,0.012816,162.06,-121.985,56.6707,87.0587,252.773,92.6906,-21.0373,-233.297,229.555,15.2635,0
4512,,7.68878e-05,,-0.766354,48.6483,387.159,884.238,20.5296,-26.1746,-842.789,202.721,3.59703,0
4626,320.31,0.0316727,154.204,125.313,-26.1369,-1.04496,283.121,-115.984,30.4197,-255.968,247.926,25.2217,0
4798,533.819,0.0207981,205.558,185.575,37.6865,-74.9753,446.844,-135.472,-45.1975,391.977,385.345,31.4262,0
8808,146.45,0.00181217,649.137,-59.2219,42.8479,644.933,230.502,50.0519,-34.3799,222.047,133.819,0.560122,0
3447,,0.0155159,136.683,83.6641,64.7638,-9.58544,175.421,-48.6477,-38.9875,163.714,196.163,8.31076,0
6784,429.588,0.0129576,216.814,-12.3937,-120.158,-150.426,266.289,22.9747,115.888,209.759,240.793,19.3982,0
9483,215.447,0.0109131,171.173,-23.1836,-113.12,124.935,120.8,7.36776,97.7272,70.156,213.475,4.55926,0
3183,,0.0337393,224.543,-172.359,-3.99816,-141.506,416.374,145.236,-14.3071,-389.12,318.345,24.5883,0
406,176.839,0.0359321,219.268,-7.00515,-97.725,195.656,72.5059,43.9894,44.9693,35.524,160.883,10.2479,0
8897,368.81,0.0170292,113.391,100.822,35.8864,35.2369,391.219,-67.52,-72.8692,-377.961,206.361,18.229,0
8682,266.331,0.0182029,125.924,84.0707,-67.7169,-61.608,434.103,-55.7963,33.9124,-429.024,173.245,12.0593,0
12472,,0.0033149,,14.9987,108.943,787.944,99.5033,-14.23,-95.2781,18.0123,210.6,4.49293,1
11293,269.095,0.0244929,,-81.2543,-66.4046,-553.411,118.328,57.056,73.372,-71.9893,197.883,16.2985,0
6589,437.241,0.00508659,110.131,-64.0708,86.984,-12.1824,706.201,64.2312,-69.286,699.753,202.512,8.87909,0
3986,277.89,0.0367473,824.013,56.4895,-114.808,-813.925,93.8759,-5.76499,70.9601,-59.9455,199.147,21.5082,0
10892,406.917,0.000931278,119.874,-114.228,31.9737,1.63299,603.996,98.0641,-23.6044,595.419,219.484,1.29792,0
1106,305.614,0.0262373,255.724,115.632,-5.88598,227.62,107.021,-98.4676,0.86679,-36.5685,214.254,21.5695,0
9364,279.13,0.0112712,333.479,88.7301,-1.20509,320.96,179.983,-54.3094,-40.0539,-26.7144,224.865,9.14116,0
1491,409.029,0.0242842,353.883,184.748,96.1893,198.923,421.193,-169.769,-78.433,346.406,466.753,19.4293,0
10054,,0.00442687,206.604,-188.619,49.9014,59.9858,806.311,176.721,-25.8451,786.055,373.709,7.57944,0
11104,256.557,0.050518,207.214,134.735,-0.0264495,155.971,339.531,-94.1491,20.9473,325.01,231.186,24.0672,0
5824,,0.0420119,,85.088,3.47082,101.739,487.189,-81.1855,13.8897,480.008,214.064,22.8422,0
4164,,0.0260194,257.16,132.415,-126.899,104.893,180.485,-114.776,106.53,86.6865,341.052,16.5095,0
12168,301.751,0.00976426,152.823,-71.7892,93.054,96.4404,150.858,42.7469,-88.4589,-113.623,215.774,9.14178,0
1566,,0.0160384,110.112,57.6309,88.9712,19.5272,108.202,-48.9317,-69.906,64.4349,191.335,6.00905,0
12850,319.752,0.0493707,1113.2,35.7281,-145.487,1103.04,325.609,21.9311,99.6956,160.562,429.289,31.023,0
1834,240.79,0.0268262,146.382,-21.9156,103.188,-100.737,369.717,20.9522,-100.621,-354.946,208.269,14.7735,0
6366,,0.00643446,180.695,-91.5666,-24.9286,-153.264,176.736,68.1018,27.9893,160.003,168.528,8.78005,0
2407,254.648,0.0154427,546.814,-109.583,-50.6783,532.953,243.435,106.291,42.4735,213.68,235.197,8.3176,0
4980,346.097,0.0247537,195.253,-11.4049,125.196,6.61273,372.234,32.6823,-66.4818,-364.585,253.394,23.0939,0
6349,233.555,0.0396047,328.571,91.0505,104.277,297.609,96.001,-55.4847,-53.6159,55.16,215.591,15.5839,0
8342,176.126,0.0536764,551.015,46.5977,74.8303,-543.779,196.01,-20.6018,-69.6205,-181.58,160.758,22.769,0
8572,407.77,0.00400871,,200.673,-61.2553,851.718,403.361,-159.181,72.972,341.296,405.279,3.38617,0
6273,,0.0209836,132.269,84.5051,97.5998,-19.0597,102.14,-53.353,-68.0069,-52.1064,215.538,11.6362,0
11842,502.319,0.0101534,164.48,-27.0158,-105.725,122.088,412.511,12.0223,80.9579,-404.134,190.968,24.381,0
4990,,0.114456,135.774,10.5972,98.2462,-91.2845,161.181,-24.0946,-68.2629,-55.7087,247.431,33.136,0
8326,,0.0379291,322.188,102.791,-31.0999,-303.27,121.435,-96.5886,45.813,-49.3524,214.295,25.6039,0
7698,1096.49,0.000951553,,149.008,-115.01,-1276.5,254.786,-126.598,61.4241,201.159,462.122,5.98329,0
7203,244.724,0.016423,104.585,-89.9654,-39.808,28.1357,297.577,80.701,27.732,271.255,216.904,9.94351,0
2566,591.919,0.00336466,132.848,31.0053,-99.094,-81.2274,779.389,-9.82315,91.1295,773.88,195.489,11.1749,0
1218,230.675,0.0157318,122.074,-42.2159,110.596,-22.0779,142.906,40.702,-102.686,7.51025,250.18,7.25492,0
3210,,0.0222421,118.465,31.1088,-102.962,47.4996,132.182,-67.5496,79.4545,-78.5563,211.847,10.5771,0
3792,413.154,0.0181451,404.124,-128.849,0.790945,382.639,188.008,128.788,-3.48411,-37.948,258.04,23.8089,0
1904,261.033,0.0217888,115.354,113.182,-17.0707,11.4957,182.695,-96.2219,15.1735,-154.377,211.873,13.0714,0
11890,330.702,0.049307,225.423,-95.8813,150.661,17.0928,160.104,64.6041,-120.278,-76.8058,317.224,30.176,0
3713,,0.0603461,136.384,19.3986,-127.96,-35.702,136.798,-18.9443,66.0215,-117.914,198.108,23.2367,0
11389,291.292,0.0300799,190.687,-109.896,-69.5035,-138.763,533.915,101.914,42.2493,-497.808,277.122,19.0627,0
10729,245.272,0.0356151,177.702,20.0301,-115.139,-132.642,131.483,-22.4579,99.2642,0.597437,242.499,19.2197,0
